comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence,topic_id
UgydoVelJTQfjuAXve14AaABAg,ZVDLxBE1QUs,UCkbSBjdSb2zrgR0jt5yDd_w,"I am on this video because my lip swelled up in my sleep, has done this before, here's what I observed, yesterday I waxed my lip and Chin with hard wax, it itched and was irritated, last night before bed I was scratching hard. It's inflamed and swallon today. Next time I have facial itching I will not scratch.",2018-05-30T12:56:00Z,0,"I am on this video because my lip swelled up in my sleep, has done this before, here's what I observed, yesterday I waxed my lip and Chin with hard wax, it itched and was irritated, last night before bed I was scratching hard. It's inflamed and swallon today. Next time I have facial itching I will not scratch.",59,en,0.9999973982073757,2
Ugzvb3DktbQaXOQ7ENV4AaABAg,ZVDLxBE1QUs,UCyexe2e4A8AMJI1NkHjSKuA,I have this type 3 the worst one I get swelling in my face eyes arms feet hands belly and my intenstines,2018-01-31T03:40:26Z,3,I have this type 3 the worst one I get swelling in my face eyes arms feet hands belly and my intenstines,22,en,0.9999981310414996,2
UgxFo_vpSSHCJWWGoBd4AaABAg,ZVDLxBE1QUs,UCbk1D9uldjfJw0R3YXwq7dg,hey i'm from Guyana and i have an aunt that have some sort of similar condition but her hands and face are swollen and getting  dark. Can you please give us a reason why this is happening to her and what we can do to treat this problem,2018-01-07T04:14:28Z,2,hey i'm from Guyana and i have an aunt that have some sort of similar condition but her hands and face are swollen and getting dark. Can you please give us a reason why this is happening to her and what we can do to treat this problem,48,en,0.999997315649975,2
Ugz5WB4aeULjxmnsHDR4AaABAg,ZVDLxBE1QUs,UClXTwJrVKD8gY2T0e4MTHQQ,I have HAE. I was diagnosed by an allergist (but it isn't an allergy) I get treatment by IV twice a week.,2017-11-27T02:45:00Z,2,I have HAE. I was diagnosed by an allergist (but it isn't an allergy) I get treatment by IV twice a week.,22,en,0.999996658987388,0
UgzSv8ZagutTz3kxDVt4AaABAg,ZVDLxBE1QUs,UCBrZNa38Cjq2v0oyNmukUNA,I was diagnosed with HAE type 3 in 2013 I use berinert and fyrizr for an emergency use only. ive had 4 port surgrys. I was the first in my familyto find out I had hae. we tracked my family tree. turns out my mother passed the gein to me and her father passesed it to my ma.,2017-10-16T13:13:24Z,1,I was diagnosed with HAE type 3 in 2013 I use berinert and fyrizr for an emergency use only. ive had 4 port surgrys. I was the first in my familyto find out I had hae. we tracked my family tree. turns out my mother passed the gein to me and her father passesed it to my ma.,58,en,0.9999955812265428,Outlier
UgiQyCtKG-BP2XgCoAEC,ZVDLxBE1QUs,UCR1c-uVVWNA25O54Hzsuqvw,anyone else have this 🙋,2017-07-13T06:59:59Z,156,anyone else have this,4,en,0.9999955256419544,Outlier
Ugif0WBzQjP6mngCoAEC,ZVDLxBE1QUs,UCBs4I5k4pzqpc_NV5mSkFeQ,Imagine that happens on your wedding day,2017-05-09T15:49:24Z,23,Imagine that happens on your wedding day,7,en,0.999997541715908,1
UgjSc1Aq3AP8I3gCoAEC,ZVDLxBE1QUs,UCqHXydEB9SVLbmi331wC_7w,"I have HAE and we have synrize and it prevents and stops and slowly brings down swelling 

With HAE you can swell anywhere...... I mean anywhere 

And it's like a train it keeps going and going until it reaches its peak and then it depends on the person it can go down over the course of a day or two or even a week 

I remember one time in second grade my stomach swelled and it didn't go down fully for two weeks and I was vomiting and it was terrible because back then I didn't have the medicine to bring it down so every morning was a game of 50/50",2017-04-04T23:16:36Z,8,I have HAE and we have synrize and it prevents and stops and slowly brings down swelling With HAE you can swell anywhere...... I mean anywhere And it's like a train it keeps going and going until it reaches its peak and then it depends on the person it can go down over the course of a day or two or even a week I remember one time in second grade my stomach swelled and it didn't go down fully for two weeks and I was vomiting and it was terrible because back then I didn't have the medicine to bring it down so every morning was a game of 50/50,111,en,0.9999971645244567,Outlier
UggdMXhh-9FtR3gCoAEC,ZVDLxBE1QUs,UCko9fJijjBZ8fivJJnQejEQ,this happens to me but it's not hereditary😭,2017-04-03T13:41:28Z,9,this happens to me but it's not hereditary,8,en,0.9999964156854112,1
UgillJX6clZDWXgCoAEC,ZVDLxBE1QUs,UCuw5ObHT-8Z7CSKQdaZqPWw,I have it,2017-03-10T06:36:36Z,1,I have it,3,en,0.9999952606809228,11
UgjHVHW1wvN2oHgCoAEC,ZVDLxBE1QUs,UCXtrrwCEYzcC4WDuQBqb2Fw,I have ideopathic angioedema and have been suffering for the last year and a half. I take so many meds that I have a hard time in school. Before I had angiodema I had A's and B's only now I have C's and D's because of all the meds.,2017-02-21T09:45:40Z,10,I have ideopathic angioedema and have been suffering for the last year and a half. I take so many meds that I have a hard time in school. Before I had angiodema I had A's and B's only now I have C's and D's because of all the meds.,49,en,0.999997143879976,9
UgiDIVqeOKErs3gCoAEC,ZVDLxBE1QUs,UCXQZAAdmnpZQy0ELvHPWVYQ,would adrenlin  sorry cant spell but i think you get would that work,2016-12-01T04:06:59Z,0,would adrenlin sorry cant spell but i think you get would that work,13,en,0.9999973763963274,0
Uggmf7DgThjfIHgCoAEC,ZVDLxBE1QUs,UCVX1bL_weDAHIbiwoznVJ_w,"I have had countless episodes of the abdominal swelling over the last 10-15 years or so & it's very painful & miserable!!! I've been to so many different doctors in different fields, in 2 different states, countless tests, scans, dietary changes, medications & nothing has helped me. They all wanna know what triggers it & the only thing I know for sure that aggravates it is anything that applies pressure to the abdominal area. Like pants that button, spanks, back support belt & sucking in. Those are things that I know will cause the swelling so I practically live in loose elastic, but that doesn't keep it from happening when it decides to blow up. It's absolutely miserable! It causes pain not just in my abdomen but also in my back & it hinders me from doing so much & it's extremely frustrating, as well as embarrassing! I've never been able to have children but I've been asked how far along I was because I look about 6 months pregnant when this happens.  What can I do to help this condition? What type of doctor should I see?",2016-11-04T19:33:15Z,10,"I have had countless episodes of the abdominal swelling over the last 10-15 years or so & it's very painful & miserable!!! I've been to so many different doctors in different fields, in 2 different states, countless tests, scans, dietary changes, medications & nothing has helped me. They all wanna know what triggers it & the only thing I know for sure that aggravates it is anything that applies pressure to the abdominal area. Like pants that button, spanks, back support belt & sucking in. Those are things that I know will cause the swelling so I practically live in loose elastic, but that doesn't keep it from happening when it decides to blow up. It's absolutely miserable! It causes pain not just in my abdomen but also in my back & it hinders me from doing so much & it's extremely frustrating, as well as embarrassing! I've never been able to have children but I've been asked how far along I was because I look about 6 months pregnant when this happens. What can I do to help this condition? What type of doctor should I see?",188,en,0.9999985285699968,2
UgxJfT3510gylIi1_WJ4AaABAg,4_otDHCrSIk,UCDSKuVmQMqfBKpWmFF5QRyg,I’ve been told my high progesterone is causing tongue swelling?,2026-02-10T23:47:56Z,0,I’ve been told my high progesterone is causing tongue swelling?,10,en,0.9999967369767986,2
UgxFfcdNI_Gtu7K-x0J4AaABAg,4_otDHCrSIk,UCKC3sbhoXSKzeLRJx-0CKpw,I guess angioedema is also caused by some other BP medications as well.. like Telmisartan for example.,2025-10-27T06:08:31Z,0,I guess angioedema is also caused by some other BP medications as well.. like Telmisartan for example.,17,en,0.999995899057994,9
Ugyy0Rz1lMosLIo-LAd4AaABAg,4_otDHCrSIk,UCvNw3xQlPVfRZgNROAYeROg,"My tongue is sooo swollen because i hit my chin really hard and i bit my tongue, it hurt so bad",2025-08-04T14:05:44Z,0,"My tongue is sooo swollen because i hit my chin really hard and i bit my tongue, it hurt so bad",21,en,0.9999960207560804,2
UgzWI6xggAd5y7roKjx4AaABAg,4_otDHCrSIk,UC8vwBu_fuxKEX9G_gjV8gVA,"Thank you!  Gosh, it's gonna take some time and quite a few visits to the doctor to figure this one out, for sure!",2025-06-01T14:43:18Z,0,"Thank you! Gosh, it's gonna take some time and quite a few visits to the doctor to figure this one out, for sure!",23,en,0.9999959201640136,6
Ugy7K54DEVSqoXFeUFd4AaABAg,4_otDHCrSIk,UCg3QxUcfggEaTvEKGrMhJWQ,Also thyroid dysfunctional or vascular conditions such as vasculitis.,2025-05-14T08:03:41Z,0,Also thyroid dysfunctional or vascular conditions such as vasculitis.,9,en,0.9999954633196776,Outlier
Ugw8L2qvza-pylf-08J4AaABAg,4_otDHCrSIk,UCOjUbUytogCC0G1jhMt1UAg,"Start of the year I experienced a spell of repeated infections, since then i havent been the same since.

Currently have all these symptoms. Fatigue, dizziness, swollen tongue but more at the sides swelling over my teeth. 
Standard bloods shown things were fine and doctors said im ok(NHS UK). So, I Paid for a FULL blood work as well as a ultrasound scan on my neck, it shown the following - 
Low ferretin levels but iron levels were ok NHS doctors missed this???
Extreme high thyroid TPO anti bodies associated with hashimoto's (i have an underactive thyroid) again NHS doctors missed this as they only check T4 levels.
High levels of zinc??
High eosinophil count where they said it could be due to a allergic disorders such as asthma, eczema and hay fever. Ive just paid to have an food intolerance and allergy test (awaiting on results so ill edit an update) 
Scan shown damage to the thyroid but no nodules. Lymph nodes with swollen 5 millimetre in diameter and was told to see a endocrinologist. 

Noticed my fatigue and dizzy spells start to pick up mid day and evening. This led me to think this is more hormonal and it could be related to my adrenal glands.. cortisol level is highest in the morning I have that checked and it came back fine. However, finding a good doctor is like finding a good man or woman in 2024, almost impossible. Why wouldn't they check the levels throughout the day?? Currently awaiting to pay for a adrenal full day test. 

Things i felt made a difference during this experience which i am still dealing with..

1. Vitamin D with K2 
2. B12 supplement
3. Remove coffee, sugar, try eat single foods as much as possible I.E reduce the amount of foods you mix when eating
4. Fasting 15hrs


Does anyone else have any suggestions to help? Its costing me a fortune looking for answers as its a process of elimination.",2024-07-07T09:11:06Z,1,"Start of the year I experienced a spell of repeated infections, since then i havent been the same since. Currently have all these symptoms. Fatigue, dizziness, swollen tongue but more at the sides swelling over my teeth. Standard bloods shown things were fine and doctors said im ok(NHS UK). So, I Paid for a FULL blood work as well as a ultrasound scan on my neck, it shown the following - Low ferretin levels but iron levels were ok NHS doctors missed this??? Extreme high thyroid TPO anti bodies associated with hashimoto's (i have an underactive thyroid) again NHS doctors missed this as they only check T4 levels. High levels of zinc?? High eosinophil count where they said it could be due to a allergic disorders such as asthma, eczema and hay fever. Ive just paid to have an food intolerance and allergy test (awaiting on results so ill edit an update) Scan shown damage to the thyroid but no nodules. Lymph nodes with swollen 5 millimetre in diameter and was told to see a endocrinologist. Noticed my fatigue and dizzy spells start to pick up mid day and evening. This led me to think this is more hormonal and it could be related to my adrenal glands.. cortisol level is highest in the morning I have that checked and it came back fine. However, finding a good doctor is like finding a good man or woman in 2024, almost impossible. Why wouldn't they check the levels throughout the day?? Currently awaiting to pay for a adrenal full day test. Things i felt made a difference during this experience which i am still dealing with.. 1. Vitamin D with K2 2. B12 supplement 3. Remove coffee, sugar, try eat single foods as much as possible I.E reduce the amount of foods you mix when eating 4. Fasting 15hrs Does anyone else have any suggestions to help? Its costing me a fortune looking for answers as its a process of elimination.",330,en,0.9999969659517444,0
UgwGwqmDcVISjEgGJRx4AaABAg,4_otDHCrSIk,UCBtjpyzhLHJOy0uHVXVK5gg,"Good morning sir
My mother suffering tongue allergy what the purpose please explain sir and what is that problem treatment please explain sir 🙏",2024-06-18T03:34:15Z,0,Good morning sir My mother suffering tongue allergy what the purpose please explain sir and what is that problem treatment please explain sir,23,en,0.9999969517624584,Outlier
UgytB0jbhQhTFIy2hb54AaABAg,4_otDHCrSIk,UCfRWciDCz-T7HbIIdarelLA,"I’m just wondering why when I have any fruit-based drink or fruit, even if its not artificial, my tongue still swells up. I can’t have apples, pineapple, strawberry, etc without my tongue swelling, apples are the worst. I also can’t have smoothies. But even when drinks or foods dont have artifical fruit, I still get an alergic reaction. In my throat it will be scratchy, my lips will itch, and my tongue will swell and hurt.",2024-03-15T02:26:17Z,0,"I’m just wondering why when I have any fruit-based drink or fruit, even if its not artificial, my tongue still swells up. I can’t have apples, pineapple, strawberry, etc without my tongue swelling, apples are the worst. I also can’t have smoothies. But even when drinks or foods dont have artifical fruit, I still get an alergic reaction. In my throat it will be scratchy, my lips will itch, and my tongue will swell and hurt.",76,en,0.9999989136129322,2
Ugx77pnQlZzHMLv_aRl4AaABAg,4_otDHCrSIk,UCgK_7pWnJV2DwKQv3stiCcA,It’s not that I feel like it’s to big for my mouth and it’s causes me to salivate a lot,2023-10-30T06:48:59Z,0,It’s not that I feel like it’s to big for my mouth and it’s causes me to salivate a lot,20,en,0.9999964749858616,2
Ugx42dWnpzw-rs9tXtN4AaABAg,4_otDHCrSIk,UCu0OFK2U0hRKQtqz3oAYAsQ,Can you get a swollen tongue because of migraines,2023-09-20T15:44:16Z,0,Can you get a swollen tongue because of migraines,9,en,0.9999972375319016,2
UgxqXFFgTdsDm-YBecp4AaABAg,4_otDHCrSIk,UCxD7nm1TL0KyBYwXpCR9OVw,I love you man thats a good doctor,2023-09-04T15:57:36Z,1,I love you man thats a good doctor,8,en,0.9999959764019204,6
Ugzxrqkg0gTFP1ezsJZ4AaABAg,4_otDHCrSIk,UCv0Lgg5kJ3LACf1nPAxdyFQ,"Hello, I’ve been looking for someone to answer my question cause google wont, the question is can you die if you sleep while having Globus sensation?",2023-09-03T03:46:22Z,1,"Hello, I’ve been looking for someone to answer my question cause google wont, the question is can you die if you sleep while having Globus sensation?",26,en,0.9999982072628376,1
UgyIMctEjcZo9Q1jgZt4AaABAg,4_otDHCrSIk,UCqNiHHEwRuI3mA_pbLG9OoQ,Hey. Im interested in immunotherapy but i have graves disease. Please advice.,2023-08-17T16:43:50Z,0,Hey. Im interested in immunotherapy but i have graves disease. Please advice.,12,en,0.999995243567014,0
UgxM3AEIxQeE-LuL9Zp4AaABAg,PRnSsf7gxDU,UC54hLIPnrOUHZu3sXdMJhzQ,"Fast swelling of the lips, tongue, or throat plus trouble breathing, hives, or that “something is very wrong” feeling can be a severe allergic reaction . Doctors treat that like an emergency because swelling can block the airway and blood pressure can crash. This is “get help now,” not “watch and wait.”
SAVE THIS • SHARE THIS
For info only. Not medical advice.
If you’re worried, see emergency care immediately.",2025-10-30T16:04:39Z,0,"Fast swelling of the lips, tongue, or throat plus trouble breathing, hives, or that “something is very wrong” feeling can be a severe allergic reaction . Doctors treat that like an emergency because swelling can block the airway and blood pressure can crash. This is “get help now,” not “watch and wait.” SAVE THIS • SHARE THIS For info only. Not medical advice. If you’re worried, see emergency care immediately.",70,en,0.9999955635641432,2
Ugyp-7wS06tkH8lb9KB4AaABAg,XVfVoD3Twjo,UCCajtiYYtgmgNrHRTGEMkKg,"I feel so stupid right now.  I just had a flare up Thursday. Worse Friday. Took epi.  Couldn’t swallow because my neck was so swollen. I leaned forward and focused on every breath. About 12 hours later I could sit up and breathe. Yes. I was stupid and I will never wait again. 911 will be my first call.   If anyone reading this has angioedema, don’t risk it. Go to ER.  My dad died of an anaphylactic reaction when I was an infant.",2025-07-28T22:01:25Z,0,"I feel so stupid right now. I just had a flare up Thursday. Worse Friday. Took epi. Couldn’t swallow because my neck was so swollen. I leaned forward and focused on every breath. About 12 hours later I could sit up and breathe. Yes. I was stupid and I will never wait again. 911 will be my first call. If anyone reading this has angioedema, don’t risk it. Go to ER. My dad died of an anaphylactic reaction when I was an infant.",83,en,0.9999987795859978,9
Ugwe0JwTDnr397H7o214AaABAg,XVfVoD3Twjo,UCrtBR715LLhaZ6WqjFSCS0w,Please 🙏🏿 help my mom she is like this 😢,2024-12-23T09:37:41Z,0,Please help my mom she is like this,8,en,0.9999969268712808,Outlier
UgykS0FNtArsmORJoyB4AaABAg,XVfVoD3Twjo,UC0b4SGwL465xGPHo8CuGLXw,I've had this for five days it's not going at all had steroids & antihistamines to resolve it I've not eaten the same foods I don't take any medication that triggers so can I have more information what it could be,2024-06-18T19:13:44Z,2,I've had this for five days it's not going at all had steroids & antihistamines to resolve it I've not eaten the same foods I don't take any medication that triggers so can I have more information what it could be,41,en,0.99999759099996,0
Ugz0ggNr5tEp8a6VE8B4AaABAg,XVfVoD3Twjo,UCcYsk3AEy1aicjW4koT3kiQ,My friend woke up at five am her tongue was blocking the air way. She put ice on her tongue to get the swelling down and refused to go to the hospital,2024-04-22T22:25:29Z,2,My friend woke up at five am her tongue was blocking the air way. She put ice on her tongue to get the swelling down and refused to go to the hospital,32,en,0.9999993111284428,4
UgyJx4gw-R6iUYCqh8R4AaABAg,XVfVoD3Twjo,UCIdCgiTX_QaSfMWuPBFNArw,"Well, watching my hives and inflammation dissolve every day until it all disappeared is definitely appeasing, I went with what I mentioned and after 20 days my urticaria/angioedema disappeared. I just go'ogled the latest by Shane Zormander and now my skin is as smooth and healthy as it has ever been!",2022-10-26T22:04:42Z,2,"Well, watching my hives and inflammation dissolve every day until it all disappeared is definitely appeasing, I went with what I mentioned and after 20 days my urticaria/angioedema disappeared. I just go'ogled the latest by Shane Zormander and now my skin is as smooth and healthy as it has ever been!",51,en,0.9999983045476076,9
UgznNST4HiXu5_Ol9ZR4AaABAg,XVfVoD3Twjo,UCtZ-PvACw7HGa6cwfXKIXsQ,I am a law enforcement officer in a jail. And tonight we had a very similar situation and had to rush an individual to the hospital. The individual had a tongue that was swollen hanging out of their mouth and looked very purple. The individual also had three Strokes in their life or maybe it was seizures. Diagnosed with schizophrenia and was taking a new medication they started a week ago . No I do not remember what medication was called it started with a F and had a pronounced V in it. But my question for you is was there anything or is there anything that I can do better next time? I would like to be able to assist someone more than just telling them to keep breathing and trying to talk to them as we are rushing to the hospital.,2021-02-17T04:26:05Z,1,I am a law enforcement officer in a jail. And tonight we had a very similar situation and had to rush an individual to the hospital. The individual had a tongue that was swollen hanging out of their mouth and looked very purple. The individual also had three Strokes in their life or maybe it was seizures. Diagnosed with schizophrenia and was taking a new medication they started a week ago . No I do not remember what medication was called it started with a F and had a pronounced V in it. But my question for you is was there anything or is there anything that I can do better next time? I would like to be able to assist someone more than just telling them to keep breathing and trying to talk to them as we are rushing to the hospital.,143,en,0.9999972075454532,4
UgzRaNnbFN3HfGiKoTF4AaABAg,XVfVoD3Twjo,UCsPnpuTuD9tEg0EKiD3GMqA,I have a question...my mom had a stroke and her tongue swelled up and they didn’t treat it right away so now she’s wanting to cut off her tongue but I don’t want her to,2020-12-06T21:21:56Z,2,I have a question...my mom had a stroke and her tongue swelled up and they didn’t treat it right away so now she’s wanting to cut off her tongue but I don’t want her to,35,en,0.999998098359939,2
UgzXVmQJKhM2bJ9bQoB4AaABAg,XVfVoD3Twjo,UCaDEtPXZZt3S3PZgRnBuWug,And how many surgical airways have you done....,2020-09-02T05:03:46Z,0,And how many surgical airways have you done....,8,en,0.9999951074288362,Outlier
Ugw7OhBse0JdAhEw0K14AaABAg,XVfVoD3Twjo,UCdiDWLznXb1567g0Oma3fMw,This happens to people taking ACE Inhibitors for Blood Pressure.  It’s so sad that people are not aware of this terrible side effect that happens to many people.,2019-11-19T22:06:33Z,5,This happens to people taking ACE Inhibitors for Blood Pressure. It’s so sad that people are not aware of this terrible side effect that happens to many people.,28,en,0.9999967552882748,4
Ugz5lHarx-EF5-6cQNp4AaABAg,XVfVoD3Twjo,UCYjKKvD5u5LVEoW3vPKT1RA,"I read all the comments from the lovely  viewers who sent them to you.  
I couldn't agree more with all of them. 
And yes, Kathleen Roach,  if you don't mind me repeating what you said, This is what you were born to do, Dr Oller! 
You are one awesome Doctor, Teacher, and also the most Empathetic and Understanding Doctor I have ever seen anywhere. That hospital is so fortunate to have you. 
And it doesn't even stop there! 
You get so excited, that you want to share what happened and go through step by step, the quick responses you have to be ready to make in clearly critical conditions. You have to make that decision on the spot.
YOU SAVE LIVES! 
And you explain it in layman's terms so to make it easy to understand, for those of us who aren't doctors. You have such a kind bedside manner to your patients. You are one in a million. 
I Thank God He gave you your ability, and you are able to do what you were born to do. You are the Best, Dr. Oller. 
Thank you for all you do, and all that you give of yourself,  in order to help others, many of which are life-saving decisions.",2019-03-19T21:25:57Z,7,"I read all the comments from the lovely viewers who sent them to you. I couldn't agree more with all of them. And yes, Kathleen Roach, if you don't mind me repeating what you said, This is what you were born to do, Dr Oller! You are one awesome Doctor, Teacher, and also the most Empathetic and Understanding Doctor I have ever seen anywhere. That hospital is so fortunate to have you. And it doesn't even stop there! You get so excited, that you want to share what happened and go through step by step, the quick responses you have to be ready to make in clearly critical conditions. You have to make that decision on the spot. YOU SAVE LIVES! And you explain it in layman's terms so to make it easy to understand, for those of us who aren't doctors. You have such a kind bedside manner to your patients. You are one in a million. I Thank God He gave you your ability, and you are able to do what you were born to do. You are the Best, Dr. Oller. Thank you for all you do, and all that you give of yourself, in order to help others, many of which are life-saving decisions.",208,en,0.9999992844932624,6
Ugxq0reFmruNN9rSPKx4AaABAg,XVfVoD3Twjo,UC6j9X3shxx4N53dbT9tr_5w,You are just amazing!!!! Thanks for sharing!!!!,2019-03-19T21:23:11Z,3,You are just amazing!!!! Thanks for sharing!!!!,7,en,0.9999965149890128,8
Ugz9ETTfVhTzDlNiu6l4AaABAg,XVfVoD3Twjo,UCKMvgh3hHUaP-XM9cDn0Zew,"That’s just Awesome!  Great Job Team! Great for that guy too. Upon awaking confused tomorrow, one thing he’ll be certain of is being extremely grateful to be at such a facility! All you need now is students! What an excellent teaching/learning environment! The kind of facility I hope my Drs. were taught from! Bravo! 👏🏽 Now back to more sore throats, or....ya never know?!",2019-03-19T20:38:45Z,2,"That’s just Awesome! Great Job Team! Great for that guy too. Upon awaking confused tomorrow, one thing he’ll be certain of is being extremely grateful to be at such a facility! All you need now is students! What an excellent teaching/learning environment! The kind of facility I hope my Drs. were taught from! Bravo! Now back to more sore throats, or....ya never know?!",63,en,0.9999977564446396,6
UgzkLCMuUwIWk6a77lR4AaABAg,XVfVoD3Twjo,UC5FwvGSUraCnT1iv3HbmNjw,This is what you were born to do. Very interesting.  Is this caused by a allergic reaction?  Thanks for sharing this.,2019-03-19T20:17:16Z,3,This is what you were born to do. Very interesting. Is this caused by a allergic reaction? Thanks for sharing this.,21,en,0.999997573167293,0
UgwswNip-thDDecDYDV4AaABAg,1ncWzlm0554,UCCo3iQG5G9SeRtVMYx3gIzg,"My mother take this pill and a few months ago She stopped breathing She her hospital stay was 5 days, The doctors never mentioned anything about what caused her to stop breathing. But I already knew the cause. She went do a follow up with her PCP And guess what neither did ge mention it But guess who Did? Me! He gave me this look,But still didn't agree that it was Medicine! SMH ITS REALLY SAD THIS MEDICINE ISN'T FOR AFRICAN AMERICANS. THERE ARE MANY OTHER MEDS THAT AREN'T FOR US(AA).",2024-08-26T20:49:40Z,0,"My mother take this pill and a few months ago She stopped breathing She her hospital stay was 5 days, The doctors never mentioned anything about what caused her to stop breathing. But I already knew the cause. She went do a follow up with her PCP And guess what neither did ge mention it But guess who Did? Me! He gave me this look,But still didn't agree that it was Medicine! SMH ITS REALLY SAD THIS MEDICINE ISN'T FOR AFRICAN AMERICANS. THERE ARE MANY OTHER MEDS THAT AREN'T FOR US(AA).",91,en,0.9999992680858218,4
Ugwn360CfGwpO5UCHhV4AaABAg,1ncWzlm0554,UCZebsaEwjliyILn70mx3yYg,Yup… Lisinopril was the culprit!!!,2024-07-15T04:31:01Z,0,Yup… Lisinopril was the culprit!!!,5,en,0.9999978438810326,4
Ugw7gIgXU-GcuT-pi5h4AaABAg,1ncWzlm0554,UCGK1Z0idjQbnkigSEbLFj6w,Yes. Lisinopril caused my lips to swell like this last September. It was so scary. I was on it for 10 years and BOOM one day my lip started itching and swelling.,2024-06-25T22:53:20Z,1,Yes. Lisinopril caused my lips to swell like this last September. It was so scary. I was on it for 10 years and BOOM one day my lip started itching and swelling.,32,en,0.9999959574570104,4
UgzTekTzPatUfMkUw-F4AaABAg,1ncWzlm0554,UCyLvGnuhtYJT7dWz_rWrHCw,I never knew this but I recently had swelling in my lips and I take one of the medications you meantioned. I didn't know what caused it; I had to take benadryl for two days to relieve the swelling.  Thank you for this information.,2024-06-25T18:05:24Z,0,I never knew this but I recently had swelling in my lips and I take one of the medications you meantioned. I didn't know what caused it; I had to take benadryl for two days to relieve the swelling. Thank you for this information.,44,en,0.9999975748700716,2
UgxrvEtNpcPF464tIe14AaABAg,1ncWzlm0554,UCp0aDnpHozOzAOTbA6A3kBQ,"Yes, it happened to my after taking Lisinoptil for several weeks.",2024-06-25T04:34:02Z,0,"Yes, it happened to my after taking Lisinoptil for several weeks.",11,en,0.857139569085415,4
UgxCxSOiffwQbt-JrKJ4AaABAg,1ncWzlm0554,UC-SUMqt1pvF-R7qAf4aViEg,Yes! This happened to my mom. Her lips were swollen.,2024-06-22T14:23:52Z,2,Yes! This happened to my mom. Her lips were swollen.,10,en,0.9999950238051962,2
Ugy8Kd6vvzUUIMAgO5l4AaABAg,1ncWzlm0554,UC4sIynxQTvOI5Z9uf5V4KPA,Yes my husband,2024-06-22T02:04:48Z,1,Yes my husband,3,en,0.9999954218586716,1
Ugzc0Si7X2rXKf0faa94AaABAg,1ncWzlm0554,UCuljad9329mRNMm5aDtcwqg,Yes I hid it my tongue my tongue,2024-06-21T23:18:51Z,0,Yes I hid it my tongue my tongue,8,en,0.9999967343142624,2
UgxCAmf1iqxw5TFDfcR4AaABAg,1ncWzlm0554,UCtZvj5ibvzjJ7BNxL3Gjp4g,It’s true. My doctor put me on lisinopril for high blood pressure. It made me sick and I developed a cough that lasted for over 6 months after I stopped taking the medication two months prior to being prescribed the medication. Come to find out it is a very terrible medicine for black people or people of African descent. I changed my lifestyle and lowered my blood pressure naturally. ❤,2024-06-21T21:08:22Z,3,It’s true. My doctor put me on lisinopril for high blood pressure. It made me sick and I developed a cough that lasted for over 6 months after I stopped taking the medication two months prior to being prescribed the medication. Come to find out it is a very terrible medicine for black people or people of African descent. I changed my lifestyle and lowered my blood pressure naturally.,69,en,0.999997280164716,4
UgwzzHOjtahKji-bY8V4AaABAg,1ncWzlm0554,UClh7zQnf7Qilwf2vkG3ZpPw,"YES , it happened to my sister",2024-06-21T21:04:24Z,0,"YES , it happened to my sister",7,en,0.9999959944225268,1
UgzCMVu8c6IvaRwg_1F4AaABAg,1ncWzlm0554,UChX1ksVYSnu1DAWmzhTI2cw,"Yes. Lisinopril , bad reaction",2024-06-21T18:25:36Z,3,"Yes. Lisinopril , bad reaction",5,en,0.9999961855835912,4
Ugy9NZ2krqB99nCvEXV4AaABAg,1ncWzlm0554,UCwzeHYBLgKrFRY9PKfEevYg,"I don't know if the lips of the person in this pic are hurting. However, I can feel the pain here! 🫠",2024-06-21T16:18:11Z,2,"I don't know if the lips of the person in this pic are hurting. However, I can feel the pain here!",21,en,0.9999981669786931,2
