comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence
UgxI8F7p5mF4lTLp0Px4AaABAg,G9F5z8xAk94,UCeC2Z8OWoZ3OZGj1B0d0moQ,doc ako po lagi nlang nilalabasan ng mapupula at makkati na pantal pantal 2buwan n po skin,2023-07-28T01:02:59Z,2,doc ako po lagi nlang nilalabasan ng mapupula at makkati na pantal pantal 2buwan n po skin,17,tl,0.9999957072601349
UgzWlNeYO0yv9mJ3_b14AaABAg,G9F5z8xAk94,UC6rqoXbkAZDP62Qf5uqa_Vg,madalas po ako my ganyan doc,2023-07-27T23:51:25Z,0,madalas po ako my ganyan doc,6,tl,0.9999967499569977
UgwxNpdSZLhrEUQ6Lbd4AaABAg,G9F5z8xAk94,UCirm3y_7RgpL4WPeLO1_7OQ,Qng acute po ba pwd painumin ng allerkids,2023-07-27T11:19:21Z,0,Qng acute po ba pwd painumin ng allerkids,8,tl,0.9999979716358327
UgzGKVxzskKv5lq6AvR4AaABAg,G9F5z8xAk94,UCUhQJ4NGuhqVjZWaqBHxB1w,Yong anak ko po napapansin ko pag masyadong mataas yong lagnat nya ay may lumalabas na mga pantal pantal sa mukha leeg at ulo nya kinakamot nya kasi makati dawi..tapos di nagtatagal meron na rin sa tyan at ibang bahagi ng katawan nya...hives din ba yon?..kasi pag pina check up ko cetirizine laging reseta eh,2023-07-20T20:16:38Z,0,Yong anak ko po napapansin ko pag masyadong mataas yong lagnat nya ay may lumalabas na mga pantal pantal sa mukha leeg at ulo nya kinakamot nya kasi makati dawi..tapos di nagtatagal meron na rin sa tyan at ibang bahagi ng katawan nya...hives din ba yon?..kasi pag pina check up ko cetirizine laging reseta eh,55,tl,0.999996953913685
UgxH-dirs20uaHZFXAx4AaABAg,G9F5z8xAk94,UClJd0Qm26rTX730tlfhp32g,doc sakin sa sarili kong pawis nag papantal ako,2023-07-16T15:34:31Z,0,doc sakin sa sarili kong pawis nag papantal ako,9,tl,0.9999960136410722
Ugz-rDTN8C7YOMW6H6x4AaABAg,G9F5z8xAk94,UC6ykC6s7_G9ZhYOJRXHuUew,Hello doc.. may mga pantal² po ako sa balat sa aking tiyan ...masakit po ba sa katawan ang urticaria?,2023-07-15T19:43:41Z,1,Hello doc.. may mga pantal² po ako sa balat sa aking tiyan ...masakit po ba sa katawan ang urticaria?,19,tl,0.9999986712555184
UgwnARi6f7hMMIIlWc14AaABAg,G9F5z8xAk94,UCQgUH0r3UZ7G8VWt1zuX_Sw,"Pag kumain na po kc ako ng manok at egg lumabas po agad ung allergy po ngyon lng po lumabas ang allergy po, wala po ako allergy noon",2023-06-22T12:31:06Z,22,"Pag kumain na po kc ako ng manok at egg lumabas po agad ung allergy po ngyon lng po lumabas ang allergy po, wala po ako allergy noon",28,tl,0.999997731540254
UgzrdQXwv6bit_vQZ3N4AaABAg,G9F5z8xAk94,UCxo04Hx3-ervhS8eBtVjNrQ,doc matagal napo ung sakit ko na acute Urticaria pwd po b malaman ano po ang gamot nito wala kase akong pera png derma... mahirap lng kme doc pls pa message nlng ano po gagawin ko dito,2023-06-15T02:30:53Z,2,doc matagal napo ung sakit ko na acute Urticaria pwd po b malaman ano po ang gamot nito wala kase akong pera png derma... mahirap lng kme doc pls pa message nlng ano po gagawin ko dito,37,tl,0.9999958633786223
UgwGH0DhxOo3FiYBoy94AaABAg,G9F5z8xAk94,UCYrDzTy_xGKA3C5mBRJBpsg,maam ganyan po sakit ko baka may way para mawala simula 11palang ako ganto na,2023-06-14T08:48:33Z,0,maam ganyan po sakit ko baka may way para mawala simula 11palang ako ganto na,15,tl,0.9999976914762257
UgyB5_E1wGw7JcZgfj94AaABAg,G9F5z8xAk94,UCgJupXyTyGentW-yC9rahmw,Pwede po ba paliguan pag may pantal,2023-06-13T04:29:34Z,6,Pwede po ba paliguan pag may pantal,7,tl,0.9999961806098109
Ugzyuc3NAbT8iNgvbh14AaABAg,G9F5z8xAk94,UCwDrjyqamfDcTZSKgoTkh8w,"Ng kakahives po ako nito lang january ng umpisa,, ning ng vaccine po aq ganito po ang side effects d po ba kaya dahil sa covid vaccine",2023-06-11T09:41:52Z,2,"Ng kakahives po ako nito lang january ng umpisa,, ning ng vaccine po aq ganito po ang side effects d po ba kaya dahil sa covid vaccine",27,tl,0.9999968813591251
UgzQB3b7coR9WTsRMXZ4AaABAg,G9F5z8xAk94,UCp6b1YT3-RHEiBxLyfgw9lw,baby powder at mag suot ng balot na balot na damit like pajamas .after a week its gone..ganyan ako pag na expose sa  hangin .only powder and pajamas nakagaling promise,2023-06-05T12:51:37Z,2,baby powder at mag suot ng balot na balot na damit like pajamas .after a week its gone..ganyan ako pag na expose sa hangin .only powder and pajamas nakagaling promise,30,tl,0.9999979081734294
Ugw1EmyJ_WlWr7UrEnp4AaABAg,G9F5z8xAk94,UCepxkKm9wCPrzUTAsIu-2jg,"Sa Batangas, ang tawag dito ay Imon-Imon",2023-05-31T11:55:46Z,7,"Sa Batangas, ang tawag dito ay Imon-Imon",7,tl,0.9999959691871143
UgwvjcF9L5b9SrlErBV4AaABAg,G9F5z8xAk94,UCnzICbsCq0767J04xwHEhUQ,"Ako po noong kumain po ako ng isda nangati po yung labi ko tapos umiinit po yung pakiramdam ko tapos napansin ko na po na may pula pula na po yung balat ko hanggang sa mabilis na tibok ng puso ko at hanggang sa lalo po akong namumula lahat na ng buong balat ko pula na tapos yung mata ko namumula narin po nahihilo din po ako 
Ang ginawa ko po ay uminom lang po ako ng maraming tubig hanggang sa maisuka ko yung isda na nakain ko maya maya po ay Nababawasan na yung pula ng balat ko at init ko",2023-05-30T13:38:42Z,4,Ako po noong kumain po ako ng isda nangati po yung labi ko tapos umiinit po yung pakiramdam ko tapos napansin ko na po na may pula pula na po yung balat ko hanggang sa mabilis na tibok ng puso ko at hanggang sa lalo po akong namumula lahat na ng buong balat ko pula na tapos yung mata ko namumula narin po nahihilo din po ako Ang ginawa ko po ay uminom lang po ako ng maraming tubig hanggang sa maisuka ko yung isda na nakain ko maya maya po ay Nababawasan na yung pula ng balat ko at init ko,102,tl,0.999998423769425
UgzW9Thwt7z3ttf56o14AaABAg,G9F5z8xAk94,UCm1MP7sI_M_rmA0RQoK5f5Q,Good day doc!  aq po simuka nung nanganak aq sa 1st 2nd baby q ndi na po umalis ung tagulabay ko.. Mag 1 year n po s june 10. Nrrnansan ko po ito pag pinag papawisan aq pag mainit gnun po nawawala nmn oo pag naliliguan q sya dahil nalalamigan po. Tska nag take aq ng citirizine para ndi po mangati pero minsan ndi po nangangati pero ramdam ko po na dumadami at nangangapal poang bakat ko ano po and dapat kong gwin..? 😢😢 madamibg slamat po,2023-05-23T12:28:20Z,2,Good day doc! aq po simuka nung nanganak aq sa 1st 2nd baby q ndi na po umalis ung tagulabay ko.. Mag 1 year n po s june 10. Nrrnansan ko po ito pag pinag papawisan aq pag mainit gnun po nawawala nmn oo pag naliliguan q sya dahil nalalamigan po. Tska nag take aq ng citirizine para ndi po mangati pero minsan ndi po nangangati pero ramdam ko po na dumadami at nangangapal poang bakat ko ano po and dapat kong gwin..? madamibg slamat po,86,tl,0.9999963011162966
UgxtkgZ6W-X131zygEt4AaABAg,G9F5z8xAk94,UC12ZzDMgyFw5bvUd-QJg2Dw,Doc tanung ko lang po may vaccine ba sa allergy,2023-05-09T00:42:11Z,1,Doc tanung ko lang po may vaccine ba sa allergy,10,tl,0.9999973747601828
UgzBsbNavb2Q0UmcTqZ4AaABAg,G9F5z8xAk94,UCHAjooa51YLYgJG7nxzxIhQ,Meron pong akong acute urticaria ano pong magandang gamot dyan?,2023-04-24T01:02:59Z,3,Meron pong akong acute urticaria ano pong magandang gamot dyan?,10,tl,0.999997073137881
UgzoV4LnrqpzIrVqShN4AaABAg,G9F5z8xAk94,UCaGITkQBsyp7npo2lsfCsXA,Nag swimming kme last week then kinabukasan nag butlig butlig na ako sa dibdib tas siko tas ngayong week ulam nmin daing na bangus ok nmn tas mkalipas ng ilang araw pretong isda tas un kinabukasan may pantal na ako sa legs ko 😥 grabe ang kati 🥲 TAs Ngayon Meron na din sa tyan ko 😪 di Ako Maka pag Check up sa derma kc Wala pang Pera 😭,2023-04-01T04:42:53Z,1,Nag swimming kme last week then kinabukasan nag butlig butlig na ako sa dibdib tas siko tas ngayong week ulam nmin daing na bangus ok nmn tas mkalipas ng ilang araw pretong isda tas un kinabukasan may pantal na ako sa legs ko grabe ang kati TAs Ngayon Meron na din sa tyan ko di Ako Maka pag Check up sa derma kc Wala pang Pera,66,tl,0.9999972717101924
UgzOS5Q_lu04fMTciLx4AaABAg,G9F5z8xAk94,UCnDW6swMmCaBipLAhKpfbDg,"Doc, possibly po ba na pananakit ng mga joints ay dulot din ng mga hives? I experience po ung mga pantal then pati mga joints ko po nanannakit",2023-03-29T04:12:00Z,2,"Doc, possibly po ba na pananakit ng mga joints ay dulot din ng mga hives? I experience po ung mga pantal then pati mga joints ko po nanannakit",28,tl,0.9999967676617243
UgwKKOxcjAn6pgm40RZ4AaABAg,G9F5z8xAk94,UCnfT5hNhY8eP-AVyAVXgagg,Umiinit at masakit po...,2023-03-21T08:52:03Z,1,Umiinit at masakit po...,4,tl,0.9999960046365605
UgzfnKNNXPbflG4O_Kh4AaABAg,G9F5z8xAk94,UCi2noPMOcfCxBW6W64_2lpQ,"Ako poh lumalabas lang poh kapag ng uulam ako ng manok, sardines gnun poh...",2023-03-19T07:42:53Z,1,"Ako poh lumalabas lang poh kapag ng uulam ako ng manok, sardines gnun poh...",14,tl,0.9999984244642988
UgwwvYo1lUtlP3lWBOx4AaABAg,G9F5z8xAk94,UCuQYnj9yusNHi315ejFoOqg,Pnu nmn po doc pag nawawala nmn po sya tpos bumabalik ?,2023-03-18T12:11:01Z,0,Pnu nmn po doc pag nawawala nmn po sya tpos bumabalik ?,12,tl,0.9999981215655673
Ugwl_m2eYBzxzICOyi94AaABAg,G9F5z8xAk94,UCf1eDG0M2-OkZJYjILYKVhw,"lagi po aq ngkkganyan lalo pg malamig,,ang hirap",2023-03-16T04:13:21Z,1,"lagi po aq ngkkganyan lalo pg malamig,,ang hirap",8,tl,0.9999982328999426
Ugw-zj1lMeBTpmXwGp54AaABAg,G9F5z8xAk94,UCxwISdECh5Q_Czt7DjVb0fQ,Doc ung kapatid ko po nag pantal pantal tapos masakit raw ano pwide igamot sa kapatid ko,2023-03-15T16:51:26Z,1,Doc ung kapatid ko po nag pantal pantal tapos masakit raw ano pwide igamot sa kapatid ko,17,tl,0.9999981344132137
UgxubHSgdExANfdjsRh4AaABAg,G9F5z8xAk94,UCXC4sfZ235eVTinoKNiIayA,"Ganyan dn ako nung una pru ngayun wla na..minsan sa pagkain mnsan sapagpapawis ,iminum ng alak uminit ang katawan lumabas sya at saka strss,, salamat sa dios nawala na sya pru d ako kampanti pagbawal wag nlng or kunti ok na wag lng subra deseplina lng...",2023-03-09T13:45:57Z,3,"Ganyan dn ako nung una pru ngayun wla na..minsan sa pagkain mnsan sapagpapawis ,iminum ng alak uminit ang katawan lumabas sya at saka strss,, salamat sa dios nawala na sya pru d ako kampanti pagbawal wag nlng or kunti ok na wag lng subra deseplina lng...",46,tl,0.999996056616766
UgzP-SLXmXyzwIsE44d4AaABAg,G9F5z8xAk94,UCS7DalocssuvFz77KgbXeQg,Sa akin po sabi sa shampoo Sabon lotion vassiline ako allergy pwdi po ba ganon,2023-03-06T11:39:55Z,4,Sa akin po sabi sa shampoo Sabon lotion vassiline ako allergy pwdi po ba ganon,15,tl,0.9999962806211034
Ugypjl40NanaK_wa6zV4AaABAg,G9F5z8xAk94,UCU5dXtcwJ69zjoE3tR6LEEw,Thanks po doc.... Malaking tulong ka po,2023-03-04T05:47:58Z,14,Thanks po doc.... Malaking tulong ka po,7,tl,0.9999969380370843
UgyFWd4tlh2NV2tAPud4AaABAg,G9F5z8xAk94,UCChKmksYr5VjkoSIB4EWlbQ,Yung sa hipag ko po 3 weeks na di nawawala ano po kaya yun,2023-02-28T13:42:37Z,1,Yung sa hipag ko po 3 weeks na di nawawala ano po kaya yun,14,tl,0.999997638796715
Ugxt92Rx0DHhRUPsrjJ4AaABAg,G9F5z8xAk94,UCtbl7sSNseJaJoixV0sjfbQ,"Hi Po mam Yung anak kopo na 1year old nag karoon Po sya Nung Feb 20 simula Po Nung bumili Po ako ng gamot sa ubo nya kase Po matigas Po ung ubo nya ung gamot Po ay Coamoxiclav TAs Po nag karoon napo sya nun pero kunti lang Po
TAs pag Po nahahanginan Po sya Doon Po medyo dumadami 
Anopo kaya dapat igamot sa kanya doc...pang 4na araw napo nya ngayon",2023-02-22T20:44:52Z,2,Hi Po mam Yung anak kopo na 1year old nag karoon Po sya Nung Feb 20 simula Po Nung bumili Po ako ng gamot sa ubo nya kase Po matigas Po ung ubo nya ung gamot Po ay Coamoxiclav TAs Po nag karoon napo sya nun pero kunti lang Po TAs pag Po nahahanginan Po sya Doon Po medyo dumadami Anopo kaya dapat igamot sa kanya doc...pang 4na araw napo nya ngayon,72,tl,0.9999967570228816
UgwWJOqAGoyf08Y9f-p4AaABAg,G9F5z8xAk94,UCu2ml1p-OVWJcBXftZSUH_g,Sa akin po everytime nasa bed aq lumalabas xa tuwing mdaling arawnor umaga na,2023-02-17T01:36:22Z,1,Sa akin po everytime nasa bed aq lumalabas xa tuwing mdaling arawnor umaga na,14,tl,0.9999972527237542
UgwGHPBrO60aX19RW4l4AaABAg,G9F5z8xAk94,UCXxLAMh5UYEsa2k6f7Ce1OQ,Bakit ang daming nagkakaroon neto months after ng booster vaccination ng covid? Isa nako dun.,2023-02-16T09:21:32Z,3,Bakit ang daming nagkakaroon neto months after ng booster vaccination ng covid? Isa nako dun.,15,tl,0.9999965347118605
Ugw198BLFP8yDhsEcf54AaABAg,G9F5z8xAk94,UCoIeg4oF_2Osmh6L-KhKybQ,Yung kinain oang itlog na pula with tomatoes nag raahes na agad ang 5yrs old k,2023-02-04T17:09:06Z,0,Yung kinain oang itlog na pula with tomatoes nag raahes na agad ang 5yrs old k,16,tl,0.9999970680901366
Ugzsocp1n5HXFoDZK6h4AaABAg,G9F5z8xAk94,UChk2Pw3sqwby8TZWEC45MFA,Nkakahawa Po ba yan naawa na ako saanak ko umpisa botlig na pantal tpos kinakamot nagigisugat na. Dmi na piklat ni bby halos kmi nag hawaan na,2023-02-04T03:24:11Z,1,Nkakahawa Po ba yan naawa na ako saanak ko umpisa botlig na pantal tpos kinakamot nagigisugat na. Dmi na piklat ni bby halos kmi nag hawaan na,27,tl,0.9999962029958996
UgyZ-IuqSnJkZmbJb5R4AaABAg,G9F5z8xAk94,UCK9uItw_hAEabxSkRKEWkfg,Dra.nagkaruon poh aq nya last yr lumabas poh ang ucticaria ko  nung kumain aq ng shirm kya na tregare ang ucticaria ko..... Namanas poh buong katawan ko tumagal poh ng 2month....... Sa loob poh  mg 2months namayat aq kc nahirapan aq kumain kc masakit lalamunan ko at nahirapan poh aq huminga,2023-02-02T23:27:13Z,0,Dra.nagkaruon poh aq nya last yr lumabas poh ang ucticaria ko nung kumain aq ng shirm kya na tregare ang ucticaria ko..... Namanas poh buong katawan ko tumagal poh ng 2month....... Sa loob poh mg 2months namayat aq kc nahirapan aq kumain kc masakit lalamunan ko at nahirapan poh aq huminga,51,tl,0.9999939463443039
UgxDI5r7PP75WbsezAp4AaABAg,G9F5z8xAk94,UChjY1qPR4FTxwEVwAZucSvg,ako nman doc sa mga seafoods...pero 1day nwwala agad or ginagawa ko naliligo ako mbilis mawala,2023-01-29T03:07:21Z,3,ako nman doc sa mga seafoods...pero 1day nwwala agad or ginagawa ko naliligo ako mbilis mawala,16,tl,0.999995791778924
UgxfXfRdExPVWyjteKx4AaABAg,G9F5z8xAk94,UCyXgcNMrGMUqHMa8DC5vgbQ,Grabe ako kumain lng adobong baboy jusko hayan na ang pantal at pangangati,2023-01-05T13:15:04Z,1,Grabe ako kumain lng adobong baboy jusko hayan na ang pantal at pangangati,13,tl,0.9999963021128759
UgyD87vQSko_EyxgOqt4AaABAg,G9F5z8xAk94,UCk_OtP5MgmXKXFibpJCGRBg,Doc ako mahigit ng 6 weeks na pabalikbalik po umiinum naman ako ng citerizine pero pag ala na epekto lumalabas ulit,2022-12-15T18:22:00Z,1,Doc ako mahigit ng 6 weeks na pabalikbalik po umiinum naman ako ng citerizine pero pag ala na epekto lumalabas ulit,21,tl,0.999995941060725
UgyOoh_0yI2bXy8JrbZ4AaABAg,G9F5z8xAk94,UCsdtIv1m_KT6b4XXXd8K4Dg,"Nagkaroon ng hives ang 2 years old son ko, nag start lang sakanya nung hinawakan niya yung Christmas Ball na may glitters, una sa kamay lang pag tumagal kung saan saang parte ng katawan parang mga mapa tas mainit yung balat at parang maga tignan, then pina consult namin niresetahan ng antihistamine na syrup at Prednisone for 1 week use then meron parin after a week saka naman niresetahan ng antibiotic and antihistamine parin, 2 - 3 weeks nkkta q improvement nababawasan hanggang sa hindi na parang mapa mga hives parang mga kagat ng lamok na yung mga laki, 4 weeks nagclear balat niya pero pag naalikabukan siya naiinitan luamalabas tas mawawala tas ganun na ulit everyday mawawala tas babalik, meron parin siya now pero mild type na lagi nalang kami masa kwarto naka aircon tas binilhan ko pa siya ng oatmeal soap, pagnalabas kami maya maya nag aaprear ulit yung hives. wala akong idea kung how long tuluyan mawawala pero hanggat maaari iniiwas ko siya sa mga bagay na mag ttriger ng hives niya",2022-12-12T10:18:48Z,23,"Nagkaroon ng hives ang 2 years old son ko, nag start lang sakanya nung hinawakan niya yung Christmas Ball na may glitters, una sa kamay lang pag tumagal kung saan saang parte ng katawan parang mga mapa tas mainit yung balat at parang maga tignan, then pina consult namin niresetahan ng antihistamine na syrup at Prednisone for 1 week use then meron parin after a week saka naman niresetahan ng antibiotic and antihistamine parin, 2 - 3 weeks nkkta q improvement nababawasan hanggang sa hindi na parang mapa mga hives parang mga kagat ng lamok na yung mga laki, 4 weeks nagclear balat niya pero pag naalikabukan siya naiinitan luamalabas tas mawawala tas ganun na ulit everyday mawawala tas babalik, meron parin siya now pero mild type na lagi nalang kami masa kwarto naka aircon tas binilhan ko pa siya ng oatmeal soap, pagnalabas kami maya maya nag aaprear ulit yung hives. wala akong idea kung how long tuluyan mawawala pero hanggat maaari iniiwas ko siya sa mga bagay na mag ttriger ng hives niya",175,tl,0.9999970262481312
UgzZidmTx5DKSEihRRZ4AaABAg,G9F5z8xAk94,UCHRvhX1kaXttGszWns89tkQ,"Meron po ako ngayon dok...
Yearly ako ngkakaganito dok basta ma xposed ako sa lamig at init...
Ngayon lng ang pinaka grabe sa akin dok...Sa Pinas, Israel ngayon sobra dami allergy ko kasi d2 ako sa U.S.
Lamig sa amin ngayon kasi may snow tas may heater sa room ko yon nangati na po ako... 3 days na po dok",2022-12-12T08:27:54Z,4,"Meron po ako ngayon dok... Yearly ako ngkakaganito dok basta ma xposed ako sa lamig at init... Ngayon lng ang pinaka grabe sa akin dok...Sa Pinas, Israel ngayon sobra dami allergy ko kasi d2 ako sa U.S. Lamig sa amin ngayon kasi may snow tas may heater sa room ko yon nangati na po ako... 3 days na po dok",60,tl,0.9999978902626974
UgyytGjcu3QGBEqAzcN4AaABAg,G9F5z8xAk94,UCSzz0ZB2EkqYJazap7cOS8Q,Sa akin po maam sa may daliri ko sa mga joning po makati po,2022-12-05T08:09:23Z,3,Sa akin po maam sa may daliri ko sa mga joning po makati po,14,tl,0.9999968937026562
UgylGFuuXoiQw3p58Fh4AaABAg,G9F5z8xAk94,UC1q5KrA7yA9wAt_9wfjcx1Q,Thank u po   ganyan po ako ngayon   pang 3 days ko n pag nkain poko ng itlog manok basta malalansa nag lalabasan n sla makati sya  grabe,2022-12-03T17:41:55Z,23,Thank u po ganyan po ako ngayon pang 3 days ko n pag nkain poko ng itlog manok basta malalansa nag lalabasan n sla makati sya grabe,27,tl,0.9999946021374604
UgyTH0ZvW2Ei_l1lStl4AaABAg,G9F5z8xAk94,UCbgEVVDNnKVasnlZfPYNo1g,Good evening doc. tnung po lng sna kung anong Mabisa gamot sa allergy kc my allergy ako ung pula namaliliit subra kati,2022-11-23T11:23:18Z,1,Good evening doc. tnung po lng sna kung anong Mabisa gamot sa allergy kc my allergy ako ung pula namaliliit subra kati,22,tl,0.9999969306625115
UgwdKQxwm7aK9oEpLAp4AaABAg,G9F5z8xAk94,UCb0Pm2zaVgHE47UHpu1cupQ,Hi po sakin poh lumalabas poh ang pagkakati nya pag pinagpapawisan ako or nahahanginan then a minute nmn poh nawawala din poh nmn cya.,2022-11-17T07:12:37Z,0,Hi po sakin poh lumalabas poh ang pagkakati nya pag pinagpapawisan ako or nahahanginan then a minute nmn poh nawawala din poh nmn cya.,24,tl,0.9999961646802318
Ugwyhvvw3sNIYfhlk_J4AaABAg,G9F5z8xAk94,UCTJDCHXs9BbWGruNp97iRhQ,Tama po kayo doctora salamat po,2022-10-15T07:08:00Z,3,Tama po kayo doctora salamat po,6,tl,0.9999967855114753
Ugz9IPNsWl9y9AaKHjx4AaABAg,G9F5z8xAk94,UCaszyZ0N-gBW8SoJGl5pD-w,Ma'am Anu po ang gamot s peklat ng leprosy,2022-10-14T22:35:50Z,1,Ma'am Anu po ang gamot s peklat ng leprosy,9,tl,0.9999967034162677
Ugz0FZTzlya7QAKRIel4AaABAg,LUp5U4-pI-E,UCgupxFewGAJCxU6G9pfeU2A,Problem solve avthundaa,2025-11-14T06:39:44Z,0,Problem solve avthundaa,3,no,0.9999967514847924
UgyuRUdRc26rN0Q1jpx4AaABAg,LUp5U4-pI-E,UCRTebTfGqF6PyAHa6UPJfmQ,Madam contact number madam,2025-10-21T10:44:08Z,0,Madam contact number madam,4,pt,0.857138952188209
UgwdyFk-Jlv0CvoouUV4AaABAg,LUp5U4-pI-E,UCio2jS81fx5Ru9dJZsPW4gg,Naku sun light valla vastunde.Regular ga body ne sun light ke  expose chasa.Resistance parege eppudu ravadam ladu.,2025-10-05T13:54:57Z,1,Naku sun light valla vastunde.Regular ga body ne sun light ke expose chasa.Resistance parege eppudu ravadam ladu.,17,et,0.8571391655410064
UgyrZpWqsNvqoipPhsJ4AaABAg,LUp5U4-pI-E,UCVjXdWWanw5Z2JEAnVAuidA,Egg vala vasthundhi andi,2025-08-01T19:03:07Z,0,Egg vala vasthundhi andi,4,et,0.9999939263577425
Ugzv4EfRAoG0F36unHp4AaABAg,LUp5U4-pI-E,UCqscn4wO1gpqJS1yaRkysow,Himalaya neem soap Vadinappudu nunchi elergy start ayindi,2025-03-18T07:55:42Z,3,Himalaya neem soap Vadinappudu nunchi elergy start ayindi,8,tr,0.8571394777873647
UgwaewVH5N0Slp1m-vh4AaABAg,LUp5U4-pI-E,UCwL175KrNtH9cUry8srxP-g,Total ga poavalante... ela,2024-02-19T15:27:06Z,4,Total ga poavalante... ela,4,es,0.9999956026965762
Ugx4Deo6wgIFug7YK2N4AaABAg,ZzWDYcvyGi4,UCKq7I-G7Y8UFkme-5QU3UsQ,I guess I'll put ice,2022-04-05T08:59:59Z,3,I guess I'll put ice,5,ca,0.9999957559183864
UgzNh6eq0AOy5i5AEoV4AaABAg,oVndSCu71BM,UCs19svHViJPyljx56OmkRMw,Что это такойе,2024-04-27T17:00:25Z,0,Что это такойе,3,ru,0.9999962018521167
Ugx2gaErFYr--8-H2LZ4AaABAg,HS-fx3x__HE,UCOtF6ELOXMXPNeB4DdaooxQ,Kaathu padamal iruntha uchi Muthal patham vara arikuthu enna panalam,2025-12-07T15:20:26Z,0,Kaathu padamal iruntha uchi Muthal patham vara arikuthu enna panalam,10,id,0.9999938751790438
UgzSwMEylA_rrLtaYFt4AaABAg,HS-fx3x__HE,UCiPaXO04KguBTh7neroek8A,ஆக மொத்தம்? Remedy கிறத உன்னால சொல்ல முடியாது,2025-11-18T13:45:04Z,1,ஆக மொத்தம்? Remedy கிறத உன்னால சொல்ல முடியாது,7,ta,0.9999999861598323
Ugx_Q-jDlvWEa0K5zgd4AaABAg,HS-fx3x__HE,UCFAhF-opB0BVUNCOBLtq2jg,7 month baby ki iruku sir ipd ena panalam,2025-07-16T05:24:53Z,0,7 month baby ki iruku sir ipd ena panalam,9,id,0.857137709405591
UgzHNvU9uuKCtIMNOAB4AaABAg,HS-fx3x__HE,UCAsjmtnnXilat-BE7RaeW2w,"Sir எனக்கு வாயை சுற்றி திடீரென்று dry ஆகிறது. அதனால் எனக்கு வெளியே செல்ல கூட முடியவில்லை.இது எதனால் வருகிறது,இதற்கு என்ன தீர்வு சொல்லுங்க plzz",2025-06-06T03:34:57Z,0,"Sir எனக்கு வாயை சுற்றி திடீரென்று dry ஆகிறது. அதனால் எனக்கு வெளியே செல்ல கூட முடியவில்லை.இது எதனால் வருகிறது,இதற்கு என்ன தீர்வு சொல்லுங்க plzz",19,ta,0.9999999997895195
UgzBogJ8z23CC3fWzTJ4AaABAg,HS-fx3x__HE,UC90m-oUp6Oxwf9x7zdIFjXg,டாக்டர்.நான் சில உணவுகளை உண்ணும் பொழுது உடலில் அலர்ஜி ஏற்படுகிறது. இதை முழுவதுமாக குணப்படுத்துவதற்கு ஏதேனும் வழிகள் உள்ளதா.,2024-12-14T11:47:53Z,1,டாக்டர்.நான் சில உணவுகளை உண்ணும் பொழுது உடலில் அலர்ஜி ஏற்படுகிறது. இதை முழுவதுமாக குணப்படுத்துவதற்கு ஏதேனும் வழிகள் உள்ளதா.,14,ta,0.9999999983367169
UgyxZNQ-3XS91cN6_oZ4AaABAg,HS-fx3x__HE,UCo1tu8OyPRRio7pnO05ICzQ,"Sir எனக்கு கடந்த 6 மாதமாக தோல் தடிப்பு,அரிப்பு இருக்கிறது மருத்துவரிடம் போய் அவர் blood test எடுக்க சொன்னார் அதில் எனக்கு IGE அளவு >2500 உள்ளது இது எந்த உணவால் வரும் அந்த உணவிற்கான list sollunga அல்லது தீர்வு சொல்லுங்க 😭😭😭",2024-07-24T03:02:12Z,3,"Sir எனக்கு கடந்த 6 மாதமாக தோல் தடிப்பு,அரிப்பு இருக்கிறது மருத்துவரிடம் போய் அவர் blood test எடுக்க சொன்னார் அதில் எனக்கு IGE அளவு >2500 உள்ளது இது எந்த உணவால் வரும் அந்த உணவிற்கான list sollunga அல்லது தீர்வு சொல்லுங்க",32,ta,0.9999999993980024
UgybM6L8OUAtxViyMUp4AaABAg,HS-fx3x__HE,UCezcZRu9JR5Ovi27dMYN6fQ,Urticaria ku epdi sir sari pamdrathu,2024-07-06T16:22:47Z,1,Urticaria ku epdi sir sari pamdrathu,6,id,0.8571415600679556
UgzJHby6v6mBZCHzyul4AaABAg,HS-fx3x__HE,UCiBvhgJz34J26lI4MBuMK7w,Urticaria Dermatographia pathi videos potunga sir,2024-02-16T12:13:13Z,2,Urticaria Dermatographia pathi videos potunga sir,6,it,0.9999948973034156
UgxIGo4ndvQDkULrI594AaABAg,HS-fx3x__HE,UCyyCe4RVDynY20V-OCWel6w,உடலில் தடிப்பு மற்றும் தொடும் போது சூடாக  இருக்கிறது.இதுவும் நீங்கள் சொல்வதும்  ஒன்றா? விளக்கவும்.,2023-11-29T04:34:15Z,27,உடலில் தடிப்பு மற்றும் தொடும் போது சூடாக இருக்கிறது.இதுவும் நீங்கள் சொல்வதும் ஒன்றா? விளக்கவும்.,11,ta,0.9999999999116601
UgyA1gwuuG4nKIol8j94AaABAg,HS-fx3x__HE,UCMtbhd_VDyqZXvzsZkt-Kug,"Citrine tab போடலாமா
அலர்ஜி tablet",2023-09-06T03:49:19Z,1,Citrine tab போடலாமா அலர்ஜி tablet,5,ta,0.9999992449109827
